,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type,bearing
149,2020-01-22 00:43:00,37.713238,-122.21219099999999,2020-01-22 00:51:00,37.753661,-122.19686899999999,480,metro,16.687220521998825
150,2020-01-22 00:44:00,37.701687,-121.899179,2020-01-22 00:47:00,37.699756,-121.92823999999999,180,metro,265.1995548553258
151,2020-01-22 00:44:00,37.59063,-122.01738799999998,2020-01-22 00:49:00,37.557465,-121.97660800000001,300,metro,135.73854531359075
152,2020-01-22 00:44:00,37.684638,-122.466233,2020-01-22 00:47:00,37.664245,-122.44396,180,metro,139.1577960072255
153,2020-01-22 00:45:00,38.018914,-121.945154,2020-01-22 00:53:00,38.016940999999996,-121.88945700000001,480,metro,92.57453939699991
154,2020-01-22 00:45:00,37.804871999999996,-122.29513999999999,2020-01-22 00:52:00,37.792874,-122.39702,420,metro,261.52307102042425
155,2020-01-22 00:46:00,37.829065,-122.26704,2020-01-22 00:51:00,37.80835,-122.268602,300,metro,183.40885192569067
156,2020-01-22 00:46:00,37.829065,-122.26704,2020-01-22 00:49:00,37.844702000000005,-122.25137099999999,180,metro,38.35726315968407
157,2020-01-22 00:46:00,37.829065,-122.26704,2020-01-22 00:50:00,37.852803,-122.27006200000001,240,metro,354.25899972178104
158,2020-01-22 00:46:00,37.829065,-122.26704,2020-01-22 00:49:00,37.80835,-122.268602,180,metro,183.40885192569067
159,2020-01-22 00:47:00,37.699756,-121.92823999999999,2020-01-22 00:57:00,37.690746000000004,-122.075602,600,metro,265.58152110852166
160,2020-01-22 00:47:00,37.664245,-122.44396,2020-01-22 00:50:00,37.637761,-122.41628700000001,180,metro,140.39932974473015
161,2020-01-22 00:49:00,37.557465,-121.97660800000001,2020-01-22 00:56:00,37.502171000000004,-121.93931299999998,420,metro,151.8580520698743
162,2020-01-22 00:49:00,37.80835,-122.268602,2020-01-22 00:51:00,37.803768,-122.27145,120,metro,206.15521817215404
163,2020-01-22 00:49:00,37.844702000000005,-122.25137099999999,2020-01-22 00:54:00,37.878361,-122.18379099999999,300,metro,57.75381644403012
164,2020-01-22 00:50:00,37.637761,-122.41628700000001,2020-01-22 00:54:00,37.615966,-122.39240900000001,240,metro,139.05191749721035
165,2020-01-22 00:50:00,37.852803,-122.27006200000001,2020-01-22 00:53:00,37.870104,-122.268133,180,metro,5.0305590884173625
166,2020-01-22 00:51:00,37.803768,-122.27145,2020-01-22 00:55:00,37.804871999999996,-122.29513999999999,240,metro,273.37549051111563
167,2020-01-22 00:51:00,37.80835,-122.268602,2020-01-22 00:53:00,37.803768,-122.27145,120,metro,206.15521817215404
168,2020-01-22 00:52:00,37.792874,-122.39702,2020-01-22 00:53:00,37.789405,-122.40106599999999,60,metro,222.66652599407382
169,2020-01-22 00:53:00,38.016940999999996,-121.88945700000001,2020-01-22 01:01:00,37.995388,-121.78041999999999,480,metro,104.0828213388155
