,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type
3586,2020-01-22 14:02:00,37.637761,-122.416287,2020-01-22 14:06:00,37.600271,-122.386702,240,metro
3587,2020-01-22 14:03:00,38.018914,-121.945154,2020-01-22 14:09:00,38.003193,-122.024653,360,metro
3588,2020-01-22 14:03:00,37.664245,-122.44396,2020-01-22 14:06:00,37.684638,-122.466233,180,metro
3589,2020-01-22 14:03:00,37.557465,-121.976608,2020-01-22 14:08:00,37.59063,-122.017388,300,metro
3590,2020-01-22 14:03:00,37.902632,-122.298904,2020-01-22 14:06:00,37.925086,-122.316794,180,metro
3591,2020-01-22 14:03:00,37.600271,-122.386702,2020-01-22 14:07:00,37.637761,-122.416287,240,metro
3592,2020-01-22 14:03:00,37.844702,-122.251371,2020-01-22 14:08:00,37.878361,-122.183791,300,metro
3593,2020-01-22 14:03:00,37.733064,-122.433817,2020-01-22 14:06:00,37.75247,-122.418143,180,metro
3594,2020-01-22 14:03:00,37.59063,-122.017388,2020-01-22 14:08:00,37.557465,-121.976608,300,metro
3595,2020-01-22 14:03:00,37.928468,-122.056012,2020-01-22 14:06:00,37.905522,-122.067527,180,metro
3596,2020-01-22 14:03:00,37.765062,-122.419694,2020-01-22 14:05:00,37.779732,-122.414123,120,metro
3597,2020-01-22 14:03:00,37.765062,-122.419694,2020-01-22 14:05:00,37.75247,-122.418143,120,metro
3598,2020-01-22 14:03:00,37.669723,-122.087018,2020-01-22 14:07:00,37.634375,-122.057189,240,metro
3599,2020-01-22 14:03:00,37.870104,-122.268133,2020-01-22 14:06:00,37.852803,-122.270062,180,metro
3600,2020-01-22 14:03:00,37.753661,-122.196869,2020-01-22 14:11:00,37.713238,-122.212191,480,metro
3601,2020-01-22 14:03:00,37.852803,-122.270062,2020-01-22 14:05:00,37.870104,-122.268133,120,metro
3602,2020-01-22 14:03:00,37.80835,-122.268602,2020-01-22 14:07:00,37.829065,-122.26704,240,metro
3603,2020-01-22 14:03:00,37.792874,-122.39702,2020-01-22 14:05:00,37.789405,-122.401066,120,metro
3604,2020-01-22 14:04:00,37.721947,-122.160844,2020-01-22 14:09:00,37.696924,-122.126514,300,metro
3605,2020-01-22 14:04:00,37.804872,-122.29514,2020-01-22 14:11:00,37.792874,-122.39702,420,metro
3606,2020-01-22 14:04:00,37.684638,-122.466233,2020-01-22 14:07:00,37.664245,-122.44396,180,metro
3607,2020-01-22 14:04:00,37.75247,-122.418143,2020-01-22 14:06:00,37.765062,-122.419694,120,metro
3608,2020-01-22 14:04:00,37.721947,-122.160844,2020-01-22 14:08:00,37.753661,-122.196869,240,metro
3609,2020-01-22 14:04:00,37.779732,-122.414123,2020-01-22 14:06:00,37.765062,-122.419694,120,metro
3610,2020-01-22 14:04:00,37.902632,-122.298904,2020-01-22 14:07:00,37.873967,-122.28344,180,metro
3611,2020-01-22 14:04:00,37.789405,-122.401066,2020-01-22 14:05:00,37.792874,-122.39702,60,metro
3612,2020-01-22 14:04:00,37.733064,-122.433817,2020-01-22 14:06:00,37.721585,-122.447506,120,metro
3613,2020-01-22 14:05:00,37.80835,-122.268602,2020-01-22 14:06:00,37.803768,-122.27145,60,metro
3614,2020-01-22 14:05:00,37.804872,-122.29514,2020-01-22 14:10:00,37.803768,-122.27145,300,metro
3615,2020-01-22 14:05:00,37.696924,-122.126514,2020-01-22 14:09:00,37.669723,-122.087018,240,metro
3616,2020-01-22 14:05:00,37.789405,-122.401066,2020-01-22 14:06:00,37.784471,-122.407974,60,metro
3617,2020-01-22 14:05:00,37.870104,-122.268133,2020-01-22 14:07:00,37.873967,-122.28344,120,metro
3618,2020-01-22 14:05:00,37.936853,-122.353099,2020-01-22 14:09:00,37.925086,-122.316794,240,metro
3619,2020-01-22 14:05:00,37.669723,-122.087018,2020-01-22 14:09:00,37.696924,-122.126514,240,metro
3620,2020-01-22 14:05:00,37.928468,-122.056012,2020-01-22 14:10:00,37.973737,-122.029095,300,metro
3621,2020-01-22 14:05:00,37.797027,-122.26518,2020-01-22 14:09:00,37.774836,-122.224175,240,metro
3622,2020-01-22 14:05:00,37.779732,-122.414123,2020-01-22 14:07:00,37.784471,-122.407974,120,metro
3623,2020-01-22 14:05:00,37.792874,-122.39702,2020-01-22 14:12:00,37.804872,-122.29514,420,metro
3624,2020-01-22 14:05:00,38.018914,-121.945154,2020-01-22 14:13:00,38.016941,-121.889457,480,metro
3625,2020-01-22 14:05:00,37.774836,-122.224175,2020-01-22 14:10:00,37.797027,-122.26518,300,metro
3626,2020-01-22 14:05:00,37.75247,-122.418143,2020-01-22 14:08:00,37.733064,-122.433817,180,metro
3627,2020-01-22 14:06:00,37.557465,-121.976608,2020-01-22 14:11:00,37.59063,-122.017388,300,metro
3628,2020-01-22 14:06:00,37.721585,-122.447506,2020-01-22 14:10:00,37.706121,-122.469081,240,metro
3629,2020-01-22 14:06:00,37.797027,-122.26518,2020-01-22 14:09:00,37.803768,-122.27145,180,metro
3630,2020-01-22 14:06:00,37.765062,-122.419694,2020-01-22 14:08:00,37.779732,-122.414123,120,metro
3631,2020-01-22 14:06:00,37.925086,-122.316794,2020-01-22 14:10:00,37.936853,-122.353099,240,metro
3632,2020-01-22 14:06:00,37.713238,-122.212191,2020-01-22 14:14:00,37.753661,-122.196869,480,metro
3633,2020-01-22 14:06:00,37.706121,-122.469081,2020-01-22 14:10:00,37.684638,-122.466233,240,metro
3634,2020-01-22 14:06:00,37.75247,-122.418143,2020-01-22 14:08:00,37.765062,-122.419694,120,metro
3635,2020-01-22 14:06:00,37.852803,-122.270062,2020-01-22 14:09:00,37.829065,-122.26704,180,metro
3636,2020-01-22 14:06:00,37.721585,-122.447506,2020-01-22 14:08:00,37.733064,-122.433817,120,metro
3637,2020-01-22 14:06:00,37.753661,-122.196869,2020-01-22 14:10:00,37.721947,-122.160844,240,metro
3638,2020-01-22 14:06:00,37.784471,-122.407974,2020-01-22 14:08:00,37.779732,-122.414123,120,metro
3639,2020-01-22 14:06:00,37.803768,-122.27145,2020-01-22 14:11:00,37.804872,-122.29514,300,metro
3640,2020-01-22 14:06:00,37.905522,-122.067527,2020-01-22 14:10:00,37.893176,-122.12463,240,metro
3641,2020-01-22 14:06:00,37.844702,-122.251371,2020-01-22 14:09:00,37.829065,-122.26704,180,metro
3642,2020-01-22 14:06:00,37.765062,-122.419694,2020-01-22 14:08:00,37.75247,-122.418143,120,metro
3643,2020-01-22 14:06:00,37.696924,-122.126514,2020-01-22 14:09:00,37.721947,-122.160844,180,metro
3644,2020-01-22 14:06:00,37.684638,-122.466233,2020-01-22 14:10:00,37.706121,-122.469081,240,metro
3645,2020-01-22 14:07:00,37.873967,-122.28344,2020-01-22 14:10:00,37.870104,-122.268133,180,metro
3646,2020-01-22 14:07:00,37.706121,-122.469081,2020-01-22 14:11:00,37.721585,-122.447506,240,metro
3647,2020-01-22 14:07:00,37.873967,-122.28344,2020-01-22 14:10:00,37.902632,-122.298904,180,metro
3648,2020-01-22 14:07:00,37.784471,-122.407974,2020-01-22 14:09:00,37.789405,-122.401066,120,metro
3649,2020-01-22 14:07:00,37.664245,-122.44396,2020-01-22 14:10:00,37.637761,-122.416287,180,metro
3650,2020-01-22 14:07:00,37.829065,-122.26704,2020-01-22 14:10:00,37.852803,-122.270062,180,metro
3651,2020-01-22 14:07:00,37.792874,-122.39702,2020-01-22 14:09:00,37.789405,-122.401066,120,metro
3652,2020-01-22 14:07:00,37.804872,-122.29514,2020-01-22 14:14:00,37.792874,-122.39702,420,metro
3653,2020-01-22 14:07:00,37.637761,-122.416287,2020-01-22 14:10:00,37.664245,-122.44396,180,metro
3654,2020-01-22 14:07:00,37.634375,-122.057189,2020-01-22 14:12:00,37.59063,-122.017388,300,metro
3655,2020-01-22 14:08:00,37.878361,-122.183791,2020-01-22 14:13:00,37.893176,-122.12463,300,metro
3656,2020-01-22 14:08:00,37.779732,-122.414123,2020-01-22 14:10:00,37.765062,-122.419694,120,metro
3657,2020-01-22 14:08:00,37.733064,-122.433817,2020-01-22 14:11:00,37.75247,-122.418143,180,metro
3658,2020-01-22 14:08:00,37.557465,-121.976608,2020-01-22 14:15:00,37.502171,-121.939313,420,metro
3659,2020-01-22 14:08:00,37.733064,-122.433817,2020-01-22 14:11:00,37.721585,-122.447506,180,metro
3660,2020-01-22 14:08:00,37.75247,-122.418143,2020-01-22 14:11:00,37.733064,-122.433817,180,metro
3661,2020-01-22 14:08:00,37.779732,-122.414123,2020-01-22 14:10:00,37.784471,-122.407974,120,metro
3662,2020-01-22 14:08:00,37.753661,-122.196869,2020-01-22 14:12:00,37.774836,-122.224175,240,metro
3663,2020-01-22 14:08:00,37.797027,-122.26518,2020-01-22 14:12:00,37.774836,-122.224175,240,metro
3664,2020-01-22 14:08:00,37.699756,-121.92824,2020-01-22 14:11:00,37.701687,-121.899179,180,metro
3665,2020-01-22 14:08:00,37.804872,-122.29514,2020-01-22 14:13:00,37.797027,-122.26518,300,metro
3666,2020-01-22 14:08:00,37.765062,-122.419694,2020-01-22 14:11:00,37.779732,-122.414123,180,metro
3667,2020-01-22 14:08:00,37.59063,-122.017388,2020-01-22 14:13:00,37.634375,-122.057189,300,metro
3668,2020-01-22 14:09:00,37.803768,-122.27145,2020-01-22 14:11:00,37.80835,-122.268602,120,metro
3669,2020-01-22 14:09:00,37.696924,-122.126514,2020-01-22 14:13:00,37.690746,-122.075602,240,metro
3670,2020-01-22 14:09:00,37.774836,-122.224175,2020-01-22 14:12:00,37.753661,-122.196869,180,metro
3671,2020-01-22 14:09:00,37.669723,-122.087018,2020-01-22 14:14:00,37.634375,-122.057189,300,metro
3672,2020-01-22 14:09:00,37.789405,-122.401066,2020-01-22 14:10:00,37.784471,-122.407974,60,metro
3673,2020-01-22 14:09:00,38.003193,-122.024653,2020-01-22 14:13:00,37.973737,-122.029095,240,metro
3674,2020-01-22 14:09:00,37.789405,-122.401066,2020-01-22 14:10:00,37.792874,-122.39702,60,metro
3675,2020-01-22 14:09:00,37.829065,-122.26704,2020-01-22 14:15:00,37.80835,-122.268602,360,metro
3676,2020-01-22 14:09:00,37.829065,-122.26704,2020-01-22 14:13:00,37.80835,-122.268602,240,metro
3677,2020-01-22 14:09:00,37.696924,-122.126514,2020-01-22 14:12:00,37.721947,-122.160844,180,metro
3678,2020-01-22 14:09:00,37.925086,-122.316794,2020-01-22 14:12:00,37.902632,-122.298904,180,metro
3679,2020-01-22 14:09:00,37.721947,-122.160844,2020-01-22 14:13:00,37.753661,-122.196869,240,metro
3680,2020-01-22 14:09:00,37.753661,-122.196869,2020-01-22 14:17:00,37.713238,-122.212191,480,metro
3681,2020-01-22 14:10:00,37.784471,-122.407974,2020-01-22 14:11:00,37.789405,-122.401066,60,metro
3682,2020-01-22 14:10:00,37.721947,-122.160844,2020-01-22 14:14:00,37.696924,-122.126514,240,metro
3683,2020-01-22 14:10:00,37.706121,-122.469081,2020-01-22 14:14:00,37.721585,-122.447506,240,metro
3684,2020-01-22 14:10:00,37.803768,-122.27145,2020-01-22 14:11:00,37.80835,-122.268602,60,metro
3685,2020-01-22 14:10:00,37.784471,-122.407974,2020-01-22 14:12:00,37.779732,-122.414123,120,metro
3686,2020-01-22 14:10:00,37.637761,-122.416287,2020-01-22 14:14:00,37.615966,-122.392409,240,metro
3687,2020-01-22 14:10:00,37.973737,-122.029095,2020-01-22 14:14:00,38.003193,-122.024653,240,metro
3688,2020-01-22 14:10:00,37.852803,-122.270062,2020-01-22 14:13:00,37.870104,-122.268133,180,metro
3689,2020-01-22 14:10:00,37.684638,-122.466233,2020-01-22 14:13:00,37.664245,-122.44396,180,metro
3690,2020-01-22 14:10:00,37.995388,-121.78042,2020-01-22 14:17:00,38.016941,-121.889457,420,metro
3691,2020-01-22 14:10:00,37.765062,-122.419694,2020-01-22 14:12:00,37.75247,-122.418143,120,metro
3692,2020-01-22 14:10:00,37.893176,-122.12463,2020-01-22 14:15:00,37.878361,-122.183791,300,metro
3693,2020-01-22 14:10:00,37.792874,-122.39702,2020-01-22 14:17:00,37.804872,-122.29514,420,metro
3694,2020-01-22 14:10:00,37.870104,-122.268133,2020-01-22 14:12:00,37.852803,-122.270062,120,metro
3695,2020-01-22 14:10:00,37.664245,-122.44396,2020-01-22 14:13:00,37.684638,-122.466233,180,metro
3696,2020-01-22 14:10:00,37.797027,-122.26518,2020-01-22 14:15:00,37.804872,-122.29514,300,metro
3697,2020-01-22 14:10:00,37.902632,-122.298904,2020-01-22 14:13:00,37.925086,-122.316794,180,metro
3698,2020-01-22 14:11:00,37.75247,-122.418143,2020-01-22 14:13:00,37.765062,-122.419694,120,metro
3699,2020-01-22 14:11:00,37.779732,-122.414123,2020-01-22 14:12:00,37.784471,-122.407974,60,metro
3700,2020-01-22 14:11:00,37.792874,-122.39702,2020-01-22 14:13:00,37.789405,-122.401066,120,metro
3701,2020-01-22 14:11:00,37.721585,-122.447506,2020-01-22 14:15:00,37.706121,-122.469081,240,metro
3702,2020-01-22 14:11:00,37.59063,-122.017388,2020-01-22 14:16:00,37.634375,-122.057189,300,metro
3703,2020-01-22 14:11:00,37.615966,-122.392409,2020-01-22 14:15:00,37.637761,-122.416287,240,metro
3704,2020-01-22 14:11:00,37.733064,-122.433817,2020-01-22 14:13:00,37.721585,-122.447506,120,metro
3705,2020-01-22 14:11:00,37.721585,-122.447506,2020-01-22 14:13:00,37.733064,-122.433817,120,metro
3706,2020-01-22 14:11:00,37.80835,-122.268602,2020-01-22 14:15:00,37.829065,-122.26704,240,metro
3707,2020-01-22 14:11:00,37.690746,-122.075602,2020-01-22 14:16:00,37.696924,-122.126514,300,metro
3708,2020-01-22 14:11:00,37.789405,-122.401066,2020-01-22 14:13:00,37.792874,-122.39702,120,metro
3709,2020-01-22 14:11:00,37.804872,-122.29514,2020-01-22 14:18:00,37.792874,-122.39702,420,metro
3710,2020-01-22 14:11:00,37.80835,-122.268602,2020-01-22 14:14:00,37.829065,-122.26704,180,metro
3711,2020-01-22 14:12:00,37.59063,-122.017388,2020-01-22 14:17:00,37.557465,-121.976608,300,metro
3712,2020-01-22 14:12:00,37.713238,-122.212191,2020-01-22 14:20:00,37.753661,-122.196869,480,metro
3713,2020-01-22 14:12:00,37.706121,-122.469081,2020-01-22 14:16:00,37.721585,-122.447506,240,metro
3714,2020-01-22 14:12:00,37.936853,-122.353099,2020-01-22 14:16:00,37.925086,-122.316794,240,metro
3715,2020-01-22 14:12:00,37.721947,-122.160844,2020-01-22 14:16:00,37.753661,-122.196869,240,metro
3716,2020-01-22 14:12:00,37.852803,-122.270062,2020-01-22 14:16:00,37.829065,-122.26704,240,metro
3717,2020-01-22 14:12:00,37.75247,-122.418143,2020-01-22 14:15:00,37.733064,-122.433817,180,metro
3718,2020-01-22 14:12:00,37.502171,-121.939313,2020-01-22 14:18:00,37.557465,-121.976608,360,metro
3719,2020-01-22 14:12:00,37.774836,-122.224175,2020-01-22 14:15:00,37.753661,-122.196869,180,metro
3720,2020-01-22 14:12:00,37.804872,-122.29514,2020-01-22 14:16:00,37.803768,-122.27145,240,metro
3721,2020-01-22 14:12:00,37.902632,-122.298904,2020-01-22 14:16:00,37.873967,-122.28344,240,metro
3722,2020-01-22 14:12:00,37.774836,-122.224175,2020-01-22 14:17:00,37.797027,-122.26518,300,metro
3723,2020-01-22 14:12:00,37.779732,-122.414123,2020-01-22 14:14:00,37.765062,-122.419694,120,metro
3724,2020-01-22 14:12:00,37.753661,-122.196869,2020-01-22 14:16:00,37.721947,-122.160844,240,metro
3725,2020-01-22 14:12:00,37.784471,-122.407974,2020-01-22 14:14:00,37.789405,-122.401066,120,metro
3726,2020-01-22 14:12:00,37.615966,-122.392409,2020-01-22 14:15:00,37.600271,-122.386702,180,metro
3727,2020-01-22 14:13:00,37.973737,-122.029095,2020-01-22 14:18:00,37.928468,-122.056012,300,metro
3728,2020-01-22 14:13:00,38.016941,-121.889457,2020-01-22 14:21:00,37.995388,-121.78042,480,metro
3729,2020-01-22 14:13:00,37.797027,-122.26518,2020-01-22 14:17:00,37.774836,-122.224175,240,metro
3730,2020-01-22 14:13:00,37.684638,-122.466233,2020-01-22 14:17:00,37.706121,-122.469081,240,metro
3731,2020-01-22 14:13:00,37.893176,-122.12463,2020-01-22 14:17:00,37.905522,-122.067527,240,metro
3732,2020-01-22 14:13:00,37.789405,-122.401066,2020-01-22 14:15:00,37.784471,-122.407974,120,metro
3733,2020-01-22 14:13:00,37.733064,-122.433817,2020-01-22 14:16:00,37.75247,-122.418143,180,metro
3734,2020-01-22 14:13:00,37.753661,-122.196869,2020-01-22 14:17:00,37.774836,-122.224175,240,metro
3735,2020-01-22 14:13:00,37.721585,-122.447506,2020-01-22 14:17:00,37.706121,-122.469081,240,metro
3736,2020-01-22 14:13:00,37.870104,-122.268133,2020-01-22 14:15:00,37.873967,-122.28344,120,metro
3737,2020-01-22 14:13:00,37.664245,-122.44396,2020-01-22 14:17:00,37.637761,-122.416287,240,metro
3738,2020-01-22 14:13:00,37.80835,-122.268602,2020-01-22 14:15:00,37.803768,-122.27145,120,metro
3739,2020-01-22 14:13:00,37.765062,-122.419694,2020-01-22 14:15:00,37.779732,-122.414123,120,metro
3740,2020-01-22 14:13:00,37.690746,-122.075602,2020-01-22 14:23:00,37.699756,-121.92824,600,metro
3741,2020-01-22 14:13:00,37.701687,-121.899179,2020-01-22 14:16:00,37.699756,-121.92824,180,metro
3742,2020-01-22 14:13:00,37.634375,-122.057189,2020-01-22 14:17:00,37.669723,-122.087018,240,metro
3743,2020-01-22 14:13:00,37.792874,-122.39702,2020-01-22 14:20:00,37.804872,-122.29514,420,metro
3744,2020-01-22 14:13:00,37.925086,-122.316794,2020-01-22 14:17:00,37.936853,-122.353099,240,metro
3745,2020-01-22 14:14:00,37.792874,-122.39702,2020-01-22 14:16:00,37.789405,-122.401066,120,metro
3746,2020-01-22 14:14:00,37.829065,-122.26704,2020-01-22 14:18:00,37.852803,-122.270062,240,metro
3747,2020-01-22 14:14:00,38.003193,-122.024653,2020-01-22 14:20:00,38.018914,-121.945154,360,metro
3748,2020-01-22 14:14:00,37.789405,-122.401066,2020-01-22 14:16:00,37.792874,-122.39702,120,metro
3749,2020-01-22 14:14:00,37.696924,-122.126514,2020-01-22 14:18:00,37.669723,-122.087018,240,metro
3750,2020-01-22 14:14:00,37.634375,-122.057189,2020-01-22 14:18:00,37.59063,-122.017388,240,metro
3751,2020-01-22 14:14:00,37.765062,-122.419694,2020-01-22 14:16:00,37.75247,-122.418143,120,metro
3752,2020-01-22 14:14:00,37.721585,-122.447506,2020-01-22 14:16:00,37.733064,-122.433817,120,metro
3753,2020-01-22 14:15:00,37.753661,-122.196869,2020-01-22 14:19:00,37.721947,-122.160844,240,metro
3754,2020-01-22 14:15:00,37.733064,-122.433817,2020-01-22 14:17:00,37.721585,-122.447506,120,metro
3755,2020-01-22 14:15:00,37.753661,-122.196869,2020-01-22 14:23:00,37.713238,-122.212191,480,metro
3756,2020-01-22 14:15:00,37.637761,-122.416287,2020-01-22 14:18:00,37.664245,-122.44396,180,metro
3757,2020-01-22 14:15:00,37.706121,-122.469081,2020-01-22 14:19:00,37.684638,-122.466233,240,metro
3758,2020-01-22 14:15:00,37.502171,-121.939313,2020-01-22 14:21:00,37.557465,-121.976608,360,metro
3759,2020-01-22 14:15:00,37.784471,-122.407974,2020-01-22 14:16:00,37.779732,-122.414123,60,metro
3760,2020-01-22 14:15:00,37.873967,-122.28344,2020-01-22 14:18:00,37.902632,-122.298904,180,metro
3761,2020-01-22 14:15:00,37.804872,-122.29514,2020-01-22 14:22:00,37.792874,-122.39702,420,metro
3762,2020-01-22 14:15:00,37.803768,-122.27145,2020-01-22 14:19:00,37.804872,-122.29514,240,metro
3763,2020-01-22 14:15:00,37.878361,-122.183791,2020-01-22 14:21:00,37.844702,-122.251371,360,metro
3764,2020-01-22 14:15:00,37.779732,-122.414123,2020-01-22 14:17:00,37.784471,-122.407974,120,metro
3765,2020-01-22 14:15:00,37.829065,-122.26704,2020-01-22 14:18:00,37.844702,-122.251371,180,metro
3766,2020-01-22 14:15:00,37.80835,-122.268602,2020-01-22 14:17:00,37.803768,-122.27145,120,metro
3767,2020-01-22 14:16:00,37.721585,-122.447506,2020-01-22 14:18:00,37.733064,-122.433817,120,metro
3768,2020-01-22 14:16:00,37.733064,-122.433817,2020-01-22 14:19:00,37.75247,-122.418143,180,metro
3769,2020-01-22 14:16:00,37.873967,-122.28344,2020-01-22 14:18:00,37.870104,-122.268133,120,metro
3770,2020-01-22 14:16:00,37.925086,-122.316794,2020-01-22 14:19:00,37.902632,-122.298904,180,metro
3771,2020-01-22 14:16:00,37.75247,-122.418143,2020-01-22 14:18:00,37.765062,-122.419694,120,metro
3772,2020-01-22 14:16:00,37.721947,-122.160844,2020-01-22 14:20:00,37.696924,-122.126514,240,metro
3773,2020-01-22 14:16:00,37.753661,-122.196869,2020-01-22 14:20:00,37.774836,-122.224175,240,metro
3774,2020-01-22 14:16:00,37.792874,-122.39702,2020-01-22 14:23:00,37.804872,-122.29514,420,metro
3775,2020-01-22 14:16:00,37.75247,-122.418143,2020-01-22 14:19:00,37.733064,-122.433817,180,metro
3776,2020-01-22 14:16:00,37.829065,-122.26704,2020-01-22 14:20:00,37.80835,-122.268602,240,metro
3777,2020-01-22 14:16:00,37.634375,-122.057189,2020-01-22 14:20:00,37.669723,-122.087018,240,metro
3778,2020-01-22 14:16:00,37.803768,-122.27145,2020-01-22 14:18:00,37.80835,-122.268602,120,metro
3779,2020-01-22 14:16:00,37.779732,-122.414123,2020-01-22 14:18:00,37.765062,-122.419694,120,metro
3780,2020-01-22 14:16:00,37.789405,-122.401066,2020-01-22 14:17:00,37.784471,-122.407974,60,metro
3781,2020-01-22 14:16:00,37.699756,-121.92824,2020-01-22 14:26:00,37.690746,-122.075602,600,metro
3782,2020-01-22 14:16:00,37.696924,-122.126514,2020-01-22 14:19:00,37.721947,-122.160844,180,metro
3783,2020-01-22 14:17:00,37.804872,-122.29514,2020-01-22 14:23:00,37.797027,-122.26518,360,metro
3784,2020-01-22 14:17:00,37.706121,-122.469081,2020-01-22 14:21:00,37.721585,-122.447506,240,metro
3785,2020-01-22 14:17:00,37.669723,-122.087018,2020-01-22 14:21:00,37.696924,-122.126514,240,metro
3786,2020-01-22 14:17:00,37.784471,-122.407974,2020-01-22 14:19:00,37.789405,-122.401066,120,metro
3787,2020-01-22 14:17:00,37.774836,-122.224175,2020-01-22 14:21:00,37.797027,-122.26518,240,metro
3788,2020-01-22 14:17:00,38.016941,-121.889457,2020-01-22 14:33:00,38.018914,-121.945154,960,metro
3789,2020-01-22 14:17:00,37.637761,-122.416287,2020-01-22 14:21:00,37.600271,-122.386702,240,metro
3790,2020-01-22 14:17:00,37.721585,-122.447506,2020-01-22 14:21:00,37.706121,-122.469081,240,metro
3791,2020-01-22 14:17:00,37.774836,-122.224175,2020-01-22 14:21:00,37.753661,-122.196869,240,metro
3792,2020-01-22 14:17:00,37.803768,-122.27145,2020-01-22 14:20:00,37.797027,-122.26518,180,metro
3793,2020-01-22 14:17:00,37.797027,-122.26518,2020-01-22 14:22:00,37.804872,-122.29514,300,metro
3794,2020-01-22 14:17:00,37.784471,-122.407974,2020-01-22 14:19:00,37.779732,-122.414123,120,metro
3795,2020-01-22 14:17:00,37.905522,-122.067527,2020-01-22 14:20:00,37.928468,-122.056012,180,metro
3796,2020-01-22 14:17:00,37.557465,-121.976608,2020-01-22 14:24:00,37.502171,-121.939313,420,metro
3797,2020-01-22 14:18:00,37.669723,-122.087018,2020-01-22 14:22:00,37.634375,-122.057189,240,metro
3798,2020-01-22 14:18:00,37.557465,-121.976608,2020-01-22 14:23:00,37.59063,-122.017388,300,metro
3799,2020-01-22 14:18:00,37.870104,-122.268133,2020-01-22 14:21:00,37.852803,-122.270062,180,metro
3800,2020-01-22 14:18:00,37.765062,-122.419694,2020-01-22 14:20:00,37.779732,-122.414123,120,metro
3801,2020-01-22 14:18:00,37.844702,-122.251371,2020-01-22 14:23:00,37.878361,-122.183791,300,metro
3802,2020-01-22 14:18:00,37.80835,-122.268602,2020-01-22 14:22:00,37.829065,-122.26704,240,metro
3803,2020-01-22 14:18:00,37.713238,-122.212191,2020-01-22 14:26:00,37.753661,-122.196869,480,metro
3804,2020-01-22 14:18:00,37.902632,-122.298904,2020-01-22 14:21:00,37.925086,-122.316794,180,metro
3805,2020-01-22 14:18:00,37.733064,-122.433817,2020-01-22 14:21:00,37.75247,-122.418143,180,metro
3806,2020-01-22 14:18:00,37.852803,-122.270062,2020-01-22 14:20:00,37.870104,-122.268133,120,metro
3807,2020-01-22 14:18:00,37.765062,-122.419694,2020-01-22 14:20:00,37.75247,-122.418143,120,metro
3808,2020-01-22 14:18:00,37.928468,-122.056012,2020-01-22 14:21:00,37.905522,-122.067527,180,metro
3809,2020-01-22 14:18:00,37.59063,-122.017388,2020-01-22 14:23:00,37.557465,-121.976608,300,metro
3810,2020-01-22 14:18:00,37.600271,-122.386702,2020-01-22 14:22:00,37.637761,-122.416287,240,metro
3811,2020-01-22 14:18:00,38.018914,-121.945154,2020-01-22 14:24:00,38.003193,-122.024653,360,metro
3812,2020-01-22 14:18:00,37.792874,-122.39702,2020-01-22 14:20:00,37.789405,-122.401066,120,metro
3813,2020-01-22 14:18:00,37.664245,-122.44396,2020-01-22 14:21:00,37.684638,-122.466233,180,metro
3814,2020-01-22 14:19:00,37.733064,-122.433817,2020-01-22 14:21:00,37.721585,-122.447506,120,metro
3815,2020-01-22 14:19:00,37.75247,-122.418143,2020-01-22 14:21:00,37.765062,-122.419694,120,metro
3816,2020-01-22 14:19:00,37.789405,-122.401066,2020-01-22 14:20:00,37.792874,-122.39702,60,metro
3817,2020-01-22 14:19:00,37.721947,-122.160844,2020-01-22 14:24:00,37.696924,-122.126514,300,metro
3818,2020-01-22 14:19:00,37.779732,-122.414123,2020-01-22 14:21:00,37.765062,-122.419694,120,metro
3819,2020-01-22 14:19:00,37.721947,-122.160844,2020-01-22 14:23:00,37.753661,-122.196869,240,metro
3820,2020-01-22 14:19:00,37.804872,-122.29514,2020-01-22 14:26:00,37.792874,-122.39702,420,metro
3821,2020-01-22 14:19:00,37.684638,-122.466233,2020-01-22 14:22:00,37.664245,-122.44396,180,metro
3822,2020-01-22 14:19:00,37.902632,-122.298904,2020-01-22 14:22:00,37.873967,-122.28344,180,metro
3823,2020-01-22 14:20:00,37.80835,-122.268602,2020-01-22 14:21:00,37.803768,-122.27145,60,metro
3824,2020-01-22 14:20:00,37.75247,-122.418143,2020-01-22 14:23:00,37.733064,-122.433817,180,metro
3825,2020-01-22 14:20:00,37.696924,-122.126514,2020-01-22 14:24:00,37.669723,-122.087018,240,metro
3826,2020-01-22 14:20:00,37.797027,-122.26518,2020-01-22 14:24:00,37.774836,-122.224175,240,metro
3827,2020-01-22 14:20:00,37.792874,-122.39702,2020-01-22 14:27:00,37.804872,-122.29514,420,metro
3828,2020-01-22 14:20:00,37.789405,-122.401066,2020-01-22 14:21:00,37.784471,-122.407974,60,metro
3829,2020-01-22 14:20:00,37.804872,-122.29514,2020-01-22 14:25:00,37.803768,-122.27145,300,metro
3830,2020-01-22 14:20:00,37.936853,-122.353099,2020-01-22 14:24:00,37.925086,-122.316794,240,metro
3831,2020-01-22 14:20:00,37.870104,-122.268133,2020-01-22 14:22:00,37.873967,-122.28344,120,metro
3832,2020-01-22 14:20:00,37.779732,-122.414123,2020-01-22 14:22:00,37.784471,-122.407974,120,metro
3833,2020-01-22 14:20:00,37.928468,-122.056012,2020-01-22 14:25:00,37.973737,-122.029095,300,metro
3834,2020-01-22 14:20:00,37.669723,-122.087018,2020-01-22 14:24:00,37.696924,-122.126514,240,metro
